,id,fecha,hora,valor,estacion_id,estacion_nombre
285,107PP15011222,2015-01-12,22,0.0,107,Oblatos
286,107PP15011223,2015-01-12,23,0.0,107,Oblatos
287,107PP15011300,2015-01-13,0,0.0,107,Oblatos
288,107PP15011301,2015-01-13,1,2.1,107,Oblatos
289,107PP15011302,2015-01-13,2,1.5,107,Oblatos
290,107PP15011303,2015-01-13,3,0.6,107,Oblatos
291,107PP15011304,2015-01-13,4,0.6,107,Oblatos
292,107PP15011305,2015-01-13,5,0.0,107,Oblatos
293,107PP15011306,2015-01-13,6,0.3,107,Oblatos
294,107PP15011307,2015-01-13,7,0.9,107,Oblatos
295,107PP15011308,2015-01-13,8,0.6,107,Oblatos
296,107PP15011309,2015-01-13,9,1.2,107,Oblatos
297,107PP15011310,2015-01-13,10,0.0,107,Oblatos
298,107PP15011311,2015-01-13,11,0.9,107,Oblatos
299,107PP15011312,2015-01-13,12,0.9,107,Oblatos
300,107PP15011313,2015-01-13,13,0.0,107,Oblatos
301,107PP15011314,2015-01-13,14,0.3,107,Oblatos
302,107PP15011315,2015-01-13,15,0.0,107,Oblatos
303,107PP15011316,2015-01-13,16,0.0,107,Oblatos
304,107PP15011317,2015-01-13,17,0.0,107,Oblatos
305,107PP15011318,2015-01-13,18,0.3,107,Oblatos
306,107PP15011319,2015-01-13,19,0.0,107,Oblatos
307,107PP15011320,2015-01-13,20,6.3,107,Oblatos
308,107PP15011321,2015-01-13,21,1.8,107,Oblatos
309,107PP15011322,2015-01-13,22,0.9,107,Oblatos
310,107PP15011323,2015-01-13,23,0.0,107,Oblatos
311,107PP15011400,2015-01-14,0,0.0,107,Oblatos
312,107PP15011401,2015-01-14,1,1.5,107,Oblatos
313,107PP15011402,2015-01-14,2,0.6,107,Oblatos
314,107PP15011403,2015-01-14,3,0.0,107,Oblatos
315,107PP15011404,2015-01-14,4,0.9,107,Oblatos
316,107PP15011405,2015-01-14,5,2.7,107,Oblatos
317,107PP15011406,2015-01-14,6,0.3,107,Oblatos
318,107PP15011407,2015-01-14,7,0.0,107,Oblatos
319,107PP15011408,2015-01-14,8,0.3,107,Oblatos
320,107PP15011409,2015-01-14,9,0.0,107,Oblatos
321,107PP15011410,2015-01-14,10,0.0,107,Oblatos
322,107PP15011411,2015-01-14,11,0.0,107,Oblatos
323,107PP15011813,2015-01-18,13,0.0,107,Oblatos
324,107PP15011814,2015-01-18,14,0.0,107,Oblatos
325,107PP15011815,2015-01-18,15,0.0,107,Oblatos
326,107PP15011816,2015-01-18,16,0.0,107,Oblatos
327,107PP15011817,2015-01-18,17,2.1,107,Oblatos
328,107PP15011818,2015-01-18,18,1.4,107,Oblatos
329,107PP15011819,2015-01-18,19,0.0,107,Oblatos
330,107PP15011820,2015-01-18,20,0.0,107,Oblatos
331,107PP15011821,2015-01-18,21,0.0,107,Oblatos
332,107PP15011822,2015-01-18,22,10.5,107,Oblatos
333,107PP15011823,2015-01-18,23,0.0,107,Oblatos
334,107PP15011900,2015-01-19,0,0.0,107,Oblatos
335,107PP15011901,2015-01-19,1,0.0,107,Oblatos
336,107PP15011902,2015-01-19,2,0.0,107,Oblatos
337,107PP15011903,2015-01-19,3,0.0,107,Oblatos
338,107PP15011904,2015-01-19,4,0.0,107,Oblatos
339,107PP15011905,2015-01-19,5,0.0,107,Oblatos
340,107PP15011906,2015-01-19,6,0.0,107,Oblatos
341,107PP15011907,2015-01-19,7,0.0,107,Oblatos
342,107PP15011908,2015-01-19,8,0.0,107,Oblatos
343,107PP15011909,2015-01-19,9,0.0,107,Oblatos
344,107PP15011910,2015-01-19,10,0.0,107,Oblatos
345,107PP15011911,2015-01-19,11,0.0,107,Oblatos
346,107PP15011912,2015-01-19,12,0.0,107,Oblatos
347,107PP15011913,2015-01-19,13,0.0,107,Oblatos
348,107PP15011914,2015-01-19,14,0.0,107,Oblatos
349,107PP15011915,2015-01-19,15,0.0,107,Oblatos
350,107PP15011916,2015-01-19,16,0.0,107,Oblatos
351,107PP15011917,2015-01-19,17,0.0,107,Oblatos
352,107PP15011918,2015-01-19,18,0.0,107,Oblatos
353,107PP15011919,2015-01-19,19,0.0,107,Oblatos
354,107PP15011920,2015-01-19,20,0.0,107,Oblatos
355,107PP15011921,2015-01-19,21,0.0,107,Oblatos
356,107PP15011922,2015-01-19,22,0.0,107,Oblatos
357,107PP15011923,2015-01-19,23,0.0,107,Oblatos
358,107PP15012000,2015-01-20,0,0.0,107,Oblatos
359,107PP15012001,2015-01-20,1,0.0,107,Oblatos
360,107PP15012002,2015-01-20,2,0.0,107,Oblatos
361,107PP15012003,2015-01-20,3,0.0,107,Oblatos
362,107PP15012004,2015-01-20,4,0.0,107,Oblatos
363,107PP15012005,2015-01-20,5,0.7,107,Oblatos
364,107PP15012006,2015-01-20,6,0.0,107,Oblatos
365,107PP15012007,2015-01-20,7,1.4,107,Oblatos
366,107PP15012008,2015-01-20,8,0.0,107,Oblatos
367,107PP15012009,2015-01-20,9,0.7,107,Oblatos
368,107PP15012010,2015-01-20,10,1.4,107,Oblatos
369,107PP15012011,2015-01-20,11,0.0,107,Oblatos
370,107PP15012012,2015-01-20,12,0.0,107,Oblatos
371,107PP15012013,2015-01-20,13,0.0,107,Oblatos
372,107PP15012014,2015-01-20,14,1.4,107,Oblatos
373,107PP15012015,2015-01-20,15,0.0,107,Oblatos
374,107PP15012016,2015-01-20,16,0.0,107,Oblatos
375,107PP15012017,2015-01-20,17,0.0,107,Oblatos
376,107PP15012018,2015-01-20,18,0.0,107,Oblatos
377,107PP15012019,2015-01-20,19,0.0,107,Oblatos
378,107PP15012020,2015-01-20,20,2.8,107,Oblatos
379,107PP15012021,2015-01-20,21,0.7,107,Oblatos
380,107PP15012022,2015-01-20,22,1.4,107,Oblatos
381,107PP15012023,2015-01-20,23,0.0,107,Oblatos
382,107PP15012100,2015-01-21,0,1.4,107,Oblatos
383,107PP15012101,2015-01-21,1,0.0,107,Oblatos
384,107PP15012102,2015-01-21,2,0.0,107,Oblatos
385,107PP15012103,2015-01-21,3,0.7,107,Oblatos
386,107PP15012104,2015-01-21,4,2.1,107,Oblatos
387,107PP15012105,2015-01-21,5,0.0,107,Oblatos
